station_code,station_name,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,latitude,longitude,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source
040913,Brisbane,2008,8,25,2008-08-25,21.6,0,8.9,0,8.1 m,1.7,26,5.3,26,3.5,26,3.3,26,4.5,26,2.9,25,3.5,26,2.9,25,3.8,26,2024-06-16,-27.4808,153.0389,1027.9,0,18.8,42,0,0,38.8,26,87.8,26,10,11.2,26,0
040913,Brisbane,2008,8,26,2008-08-26,22.3,0,10.9,0,8.1 m,2.4,26,4.8,26,3.6,26,3.2,26,4.1,26,3.2,25,3.7,26,3.2,25,3.7,26,2024-06-16,-27.4808,153.0389,1025.7,0,18.6,42,0,0,47.6,26,98.2,26,12.8,9.8,26,0
040913,Brisbane,2008,8,27,2008-08-27,23,0,11,0,8.1 m,1.5,26,3.7,26,2.6,26,2.7,26,3.5,26,2.1,25,2.6,26,2.1,25,3,26,2024-06-16,-27.4808,153.0389,1024.1,0,12.9,42,0.2,0,49.9,26,100,26,14,9.4,26,0
040913,Brisbane,2008,8,28,2008-08-28,20.9,0,12.5,0,8.1 m,0.8,26,3.2,26,2,26,2.3,26,3.1,26,2.4,25,2,26,2.4,25,2.4,26,2024-06-16,-27.4808,153.0389,1025.4,0,9.8,42,0,0,55,26,93.9,26,13.6,8.1,26,0
040913,Brisbane,2008,8,29,2008-08-29,23.2,0,14,0,8.1 m,2.7,26,4.6,26,3.7,26,3.1,26,3.9,26,3.3,25,3.7,26,3.3,25,3.4,26,2024-06-16,-27.4808,153.0389,1024.1,0,17.6,42,5,0,54.9,26,97.7,26,15.6,9.1,26,0
040913,Brisbane,2008,8,30,2008-08-30,24.6,0,13.8,0,8.1 m,2.9,26,4.7,26,3.8,26,3.3,26,4.1,26,3.5,25,3.9,26,3.5,25,3.6,26,2024-06-16,-27.4808,153.0389,1023.2,0,18,42,0.4,0,52.4,26,100,26,16.2,10.1,26,0
040913,Brisbane,2008,8,31,2008-08-31,24.1,0,14.5,0,8.1 m,2.8,26,4.4,26,3.6,26,3.1,26,3.8,26,4.5,25,3.6,26,4.5,25,3.4,26,2024-06-16,-27.4808,153.0389,1021.9,0,16.7,42,0,0,56,26,100,26,16.8,9.1,26,0
040913,Brisbane,2008,9,1,2008-09-01,25.1,0,16.8,0,8.1 m,1.6,26,4.7,26,3.2,26,3.1,26,4.1,26,3.1,25,3.2,26,3.1,25,3.6,26,2024-06-16,-27.4808,153.0389,1023.1,0,13.7,42,1.6,0,53,26,88.4,26,16.9,11.2,26,0
040913,Brisbane,2008,9,2,2008-09-02,23,0,12.9,0,8.1 m,2,26,3.4,26,2.7,26,2.5,26,3.2,26,3.2,25,2.7,26,3.2,25,3,26,2024-06-16,-27.4808,153.0389,1024.8,0,12.7,42,0,0,57.3,26,100,26,16.1,8,26,0
040913,Brisbane,2008,9,3,2008-09-03,22.9,0,15,0,8.1 m,1.7,26,5.5,26,3.6,26,3.5,26,4.6,26,4.3,25,3.6,26,4.3,25,4,26,2024-06-16,-27.4808,153.0389,1026.4,0,17.2,42,0,0,47.6,26,78,26,13.3,11.4,26,0
040913,Brisbane,2008,9,4,2008-09-04,19.7,0,15.6,0,8.1 m,0.6,26,1.1,26,0.8,26,1.3,26,1.8,26,3.7,25,0.8,26,3.7,25,1.3,26,2024-06-16,-27.4808,153.0389,1024.1,0,2.4,42,6,0,71.5,26,92.6,26,16.4,5.1,26,0
040913,Brisbane,2008,9,5,2008-09-05,23.2,0,15,0,8.1 m,2.1,26,3.2,26,2.6,26,2.4,26,3,26,2.1,25,2.6,26,2.1,25,2.7,26,2024-06-16,-27.4808,153.0389,1014.2,0,11.5,42,41.6,0,62.6,26,100,26,17.8,7.3,26,0
040913,Brisbane,2008,9,6,2008-09-06,22.5,0,15.5,0,8.1 m,2.1,26,6.2,26,4.2,26,3.8,26,5,26,4.4,25,4.2,26,4.4,25,4.4,26,2024-06-16,-27.4808,153.0389,1012.2,0,19.9,42,3.8,0,46.6,26,72.2,26,12.7,11.8,26,0
040913,Brisbane,2008,9,7,2008-09-07,23.8,0,11.9,0,8.1 m,2.3,26,6.3,26,4.3,26,4,26,5.2,26,4.3,25,4.4,26,4.3,25,4.8,26,2024-06-16,-27.4808,153.0389,1015.3,0,21.1,42,0,0,39.4,26,83.3,26,11.6,13,26,0
040913,Brisbane,2008,9,8,2008-09-08,23.2,0,11.2,0,8.1 m,2.2,26,5.3,26,3.8,26,3.6,26,4.6,26,3.7,25,3.8,26,3.7,25,4.3,26,2024-06-16,-27.4808,153.0389,1018.9,0,18.9,42,0,0,43.6,26,93.3,26,12.4,11.3,26,0
040913,Brisbane,2008,9,9,2008-09-09,21.9,0,12.5,0,8.1 m,2.1,26,4.5,26,3.3,26,3.1,26,3.9,26,3.3,25,3.3,26,3.3,25,3.6,26,2024-06-16,-27.4808,153.0389,1022.2,0,16.3,42,0,0,51.8,26,93.9,26,13.6,9.1,26,0
040913,Brisbane,2008,9,10,2008-09-10,22.9,0,12.1,0,8.1 m,2.7,26,4.8,26,3.8,26,3.3,26,4.2,26,3.7,25,3.8,26,3.7,25,3.9,26,2024-06-16,-27.4808,153.0389,1022.2,0,18.4,42,0,0,50.2,26,99.2,26,14,9.7,26,0
040913,Brisbane,2008,9,11,2008-09-11,23.7,0,11.8,0,8.1 m,2.3,26,5.1,26,3.7,26,3.5,26,4.5,26,2.9,25,3.7,26,2.9,25,4.1,26,2024-06-16,-27.4808,153.0389,1020.1,0,18,42,0,0,45.7,26,96.9,26,13.4,11,26,0
040913,Brisbane,2008,9,12,2008-09-12,25,0,16.1,0,8.1 m,1.6,26,5.5,26,3.6,26,3.6,26,4.7,26,4.9,25,3.6,26,4.9,25,4,26,2024-06-16,-27.4808,153.0389,1019.1,0,15.9,42,0,0,47.7,26,82.6,26,15.1,12.6,26,0
040913,Brisbane,2008,9,13,2008-09-13,24.7,0,13.6,0,8.1 m,4.2,26,5.6,26,4.9,26,3.8,26,4.7,26,4.8,25,5,26,4.8,25,4.5,26,2024-06-16,-27.4808,153.0389,1021.6,0,22.4,42,0.4,0,52.1,26,100,26,16.2,10.1,26,0
040913,Brisbane,2008,9,14,2008-09-14,24.5,0,17,0,8.1 m,2.9,26,6,26,4.5,26,3.9,26,5,26,4,25,4.5,26,4,25,4.3,26,2024-06-16,-27.4808,153.0389,1021.9,0,20,42,0.2,0,51.7,26,82.1,26,15.9,11.6,26,0
040913,Brisbane,2008,9,15,2008-09-15,25.5,0,14.9,0,8.1 m,4.1,26,5.6,26,4.9,26,3.9,26,4.7,26,3.9,25,4.9,26,3.9,25,4.5,26,2024-06-16,-27.4808,153.0389,1019.2,0,21.6,42,1,0,53,26,100,26,17.3,10.5,26,0
040913,Brisbane,2008,9,16,2008-09-16,26.9,0,15.4,0,8.1 m,4.3,26,6.2,26,5.3,26,4.3,26,5.2,26,6.5,25,5.3,26,6.5,25,4.9,26,2024-06-16,-27.4808,153.0389,1016.7,0,22.7,42,0,0,49.7,26,100,26,17.6,12.3,26,0
040913,Brisbane,2008,9,17,2008-09-17,21.9,0,16.8,0,8.1 m,0.9,26,4.5,26,2.7,26,3,26,3.9,26,2.9,25,2.7,26,2.9,25,3.1,26,2024-06-16,-27.4808,153.0389,1022.4,0,11.7,42,0,0,55.2,26,75.8,26,14.5,9.8,26,0
040913,Brisbane,2008,9,18,2008-09-18,20.8,0,14.7,0,8.1 m,0.9,26,2.8,26,1.8,26,1.9,26,2.5,26,2.3,25,1.8,26,2.3,25,2,26,2024-06-16,-27.4808,153.0389,1021.7,0,6.2,42,0,0,63.5,26,93.3,26,15.6,6.7,26,0
040913,Brisbane,2008,9,19,2008-09-19,24.9,0,18.2,0,8.1 m,3.3,26,4.1,26,3.7,26,3,26,3.6,26,4,25,3.8,26,4,25,3.2,26,2024-06-16,-27.4808,153.0389,1020.7,0,15.1,42,0.4,0,66.1,26,99.6,26,20.8,7.7,26,0
040913,Brisbane,2008,9,20,2008-09-20,26.8,0,17.3,0,8.1 m,4.9,26,6.1,26,5.5,26,4.2,26,5,26,5.3,25,5.6,26,5.3,25,4.6,26,2024-06-16,-27.4808,153.0389,1019.4,0,22.8,42,0.2,0,56.5,26,100,26,19.9,10.7,26,0
040913,Brisbane,2008,9,21,2008-09-21,28.7,0,16,0,8.1 m,4.1,26,7.1,26,5.6,26,4.8,26,6,26,4.8,25,5.7,26,4.8,25,5.5,26,2024-06-16,-27.4808,153.0389,1018.9,0,23.6,42,0.4,0,44,26,95.2,26,17.3,15.4,26,0
040913,Brisbane,2008,9,22,2008-09-22,26.8,0,17.6,0,8.1 m,5,26,6.4,26,5.7,26,4.4,26,5.2,26,5.2,25,5.8,26,5.2,25,4.8,26,2024-06-16,-27.4808,153.0389,1019.4,0,23.6,42,0,0,55.4,26,96.9,26,19.5,11.2,26,0
040913,Brisbane,2008,9,23,2008-09-23,26.9,0,16.1,0,8.1 m,2.6,26,6.1,26,4.4,26,4.1,26,5.3,26,4.9,25,4.4,26,4.9,25,4.6,26,2024-06-16,-27.4808,153.0389,1018.4,0,18.8,42,0,0,46,26,89.1,26,16.3,13.9,26,0
040913,Brisbane,2008,9,24,2008-09-24,22.5,0,16.7,0,8.1 m,1.5,26,3.8,26,2.6,26,2.4,26,3.2,26,4.3,25,2.6,26,4.3,25,2.5,26,2024-06-16,-27.4808,153.0389,1022.7,0,8.9,42,0,0,61.3,26,87.9,26,16.7,8.2,26,0
040913,Brisbane,2008,9,25,2008-09-25,23.2,0,12.4,0,8.1 m,1.6,26,6.5,26,4.1,26,4.2,26,5.5,26,5.9,25,4.1,26,5.9,25,4.7,26,2024-06-16,-27.4808,153.0389,1027.6,0,19.9,42,0,0,36.9,26,73,26,10.5,13.6,26,0
040913,Brisbane,2008,9,26,2008-09-26,23.8,0,11.6,0,8.1 m,2.6,26,6.7,26,4.6,26,4.3,26,5.6,26,4.9,25,4.7,26,4.9,25,5,26,2024-06-16,-27.4808,153.0389,1025.8,0,22.5,42,0,0,37.7,26,81.3,26,11.1,13.4,26,0
040913,Brisbane,2008,9,27,2008-09-27,25.3,0,11,0,8.1 m,4.9,26,6.4,26,5.6,26,4.4,26,5.4,26,4.1,25,5.8,26,4.1,25,5.2,26,2024-06-16,-27.4808,153.0389,1022.8,0,25.8,42,0,0,45,26,100,26,14.5,11.5,26,0
040913,Brisbane,2008,9,28,2008-09-28,26.6,0,11,0,8.1 m,4.8,26,6.6,26,5.7,26,4.6,26,5.7,26,5.4,25,5.8,26,5.4,25,5.4,26,2024-06-16,-27.4808,153.0389,1019.4,0,25.8,42,0,0,42.2,26,100,26,14.7,12.9,26,0
040913,Brisbane,2008,9,29,2008-09-29,35.1,0,13.1,0,8.1 m,3.8,26,8.8,26,6.3,26,6.1,26,8.1,26,6,25,6.4,26,6,25,7.6,26,2024-06-16,-27.4808,153.0389,1012.9,0,25.5,42,0,0,28.6,26,100,26,16.2,25.3,26,0
040913,Brisbane,2008,9,30,2008-09-30,24.7,0,14.9,0,8.1 m,2.2,26,5.8,26,4,26,3.9,26,5,26,5.3,25,4,26,5.3,25,4.3,26,2024-06-16,-27.4808,153.0389,1019.2,0,17.9,42,0,0,46,26,84.5,26,14.3,12.5,26,0
040913,Brisbane,2008,10,1,2008-10-01,24.9,0,13.4,0,8.1 m,4.1,26,5.3,26,4.7,26,3.9,26,4.7,26,5.4,25,4.8,26,5.4,25,4.5,26,2024-06-16,-27.4808,153.0389,1024.2,0,21.4,42,0,0,52.7,26,100,26,16.6,9.9,26,0
040913,Brisbane,2008,10,2,2008-10-02,24.7,0,14.1,0,8.1 m,3.4,26,6,26,4.7,26,4.1,26,5.1,26,4.6,25,4.8,26,4.6,25,4.7,26,2024-06-16,-27.4808,153.0389,1025.8,0,21.4,42,0,0,47.9,26,92.7,26,14.9,11.6,26,0
040913,Brisbane,2008,10,3,2008-10-03,26.8,0,13.4,0,8.1 m,4.3,26,6.8,26,5.6,26,4.7,26,5.9,26,6.5,25,5.7,26,6.5,25,5.5,26,2024-06-16,-27.4808,153.0389,1024.4,0,24.8,42,0,0,43.4,26,99.6,26,15.3,13.6,26,0
040913,Brisbane,2008,10,4,2008-10-04,27.4,0,13.6,0,8.1 m,4.2,26,7.2,26,5.7,26,4.9,26,6.2,26,5.6,25,5.8,26,5.6,25,5.7,26,2024-06-16,-27.4808,153.0389,1021.5,0,25.1,42,0,0,41.1,26,96.4,26,15,14.7,26,0
040913,Brisbane,2008,10,5,2008-10-05,28.1,0,14.3,0,8.1 m,4.8,26,6.8,26,5.8,26,4.8,26,5.9,26,8.2,25,5.9,26,8.2,25,5.5,26,2024-06-16,-27.4808,153.0389,1020.8,0,24.8,42,0,0,45.5,26,100,26,17.3,13.7,26,0
040913,Brisbane,2008,10,6,2008-10-06,31.3,0,15.9,0,8.1 m,2.9,26,8,26,5.5,26,5.4,26,7,26,6.3,25,5.6,26,6.3,25,6.2,26,2024-06-16,-27.4808,153.0389,1015.5,0,22.6,42,0,0,35,26,88.6,26,16,20.6,26,0
040913,Brisbane,2008,10,7,2008-10-07,24.9,0,16.3,0,8.1 m,4,26,8.2,26,6.1,26,5.2,26,6.5,26,7.5,25,6.2,26,7.5,25,5.7,26,2024-06-16,-27.4808,153.0389,1016.2,0,26.8,42,0,0,41.9,26,71.3,26,13.2,14.5,26,0
040913,Brisbane,2008,10,8,2008-10-08,28.4,0,14.5,0,8.1 m,1.2,26,10.2,26,5.7,26,6,26,8.2,26,7.3,25,5.8,26,7.3,25,7,26,2024-06-16,-27.4808,153.0389,1018.6,0,26.1,42,0,0,20.4,26,47.9,26,7.9,23.6,26,0
040913,Brisbane,2008,10,9,2008-10-09,24.7,0,16.4,0,8.1 m,1.3,26,6.6,26,3.9,26,4.2,26,5.6,26,5.8,25,4,26,5.8,25,4.5,26,2024-06-16,-27.4808,153.0389,1023.8,0,17.4,42,0,0,41.5,26,69.2,26,12.9,14.6,26,0
040913,Brisbane,2008,10,10,2008-10-10,19.3,0,16.2,0,8.1 m,1.1,26,1.6,26,1.3,26,1.4,26,1.7,26,1.7,25,1.3,26,1.7,25,1.4,26,2024-06-16,-27.4808,153.0389,1027.9,0,4.7,42,22.6,0,79.1,26,96.2,26,17.7,3.6,26,0
040913,Brisbane,2008,10,11,2008-10-11,19.6,0,15.4,0,8.1 m,1,26,2.2,26,1.6,26,1.7,26,2.2,26,1.4,25,1.6,26,1.4,25,1.7,26,2024-06-16,-27.4808,153.0389,1027.3,0,5.7,42,7.6,0,71.5,26,93.2,26,16.3,5.1,26,0
040913,Brisbane,2008,10,12,2008-10-12,21.7,0,15.6,0,8.1 m,1.9,26,3.1,26,2.5,26,2.2,26,2.8,26,2.7,25,2.5,26,2.7,25,2.3,26,2024-06-16,-27.4808,153.0389,1025.3,0,9,42,2,0,66.3,26,97.1,26,17.2,6.4,26,0
040913,Brisbane,2008,10,13,2008-10-13,24.3,0,15,0,8.1 m,4.3,26,4.9,26,4.6,26,3.7,26,4.3,26,4,25,4.7,26,4,25,4.1,26,2024-06-16,-27.4808,153.0389,1024.9,0,20.1,42,1.2,0,59.3,26,100,26,18,8.4,26,0
040913,Brisbane,2008,10,14,2008-10-14,25,0,18,0,8.1 m,3.2,26,7,26,5.1,26,4.6,26,5.8,26,5.6,25,5.2,26,5.6,25,4.9,26,2024-06-16,-27.4808,153.0389,1022.7,0,22,42,0,0,48.6,26,74.7,26,15.4,13.1,26,0
040913,Brisbane,2008,10,15,2008-10-15,27.2,0,17.4,0,8.1 m,3.4,26,6.7,26,5.1,26,4.6,26,5.7,26,5.3,25,5.2,26,5.3,25,5,26,2024-06-16,-27.4808,153.0389,1017.8,0,21.2,42,0.2,0,47.7,26,86.6,26,17.2,14,26,0
040913,Brisbane,2008,10,16,2008-10-16,22.6,0,16.9,0,8.1 m,2.4,26,5.2,26,3.8,26,3.6,26,4.5,26,5,25,3.9,26,5,25,3.7,26,2024-06-16,-27.4808,153.0389,1021.2,0,16.6,42,14.4,0,56.5,26,80.5,26,15.5,9.6,26,0
040913,Brisbane,2008,10,17,2008-10-17,23.1,0,14.9,0,8.1 m,1.9,26,6.3,26,4.1,26,4.1,26,5.3,26,5,25,4.2,26,5,25,4.4,26,2024-06-16,-27.4808,153.0389,1024.1,0,18.7,42,0.2,0,43.9,26,73.2,26,12.4,12.5,26,0
040913,Brisbane,2008,10,18,2008-10-18,23.2,0,12.3,0,8.1 m,4.6,26,7,26,5.8,26,4.7,26,5.8,26,6,25,6,26,6,25,5.4,26,2024-06-16,-27.4808,153.0389,1025.2,0,27.1,42,0,0,44.3,26,88.1,26,12.6,11.5,26,0
040913,Brisbane,2008,10,19,2008-10-19,23.3,0,12.6,0,8.1 m,4.9,26,7.1,26,6,26,4.8,26,5.8,26,5.7,25,6.2,26,5.7,25,5.5,26,2024-06-16,-27.4808,153.0389,1025.7,0,27.8,42,0,0,45.5,26,89.2,26,13,11.3,26,0
040913,Brisbane,2008,10,20,2008-10-20,24.5,0,13.6,0,8.1 m,4.8,26,7.3,26,6,26,4.9,26,6,26,6,25,6.2,26,6,25,5.5,26,2024-06-16,-27.4808,153.0389,1024.3,0,27.3,42,0,0,45.2,26,89.3,26,13.9,12.2,26,0
040913,Brisbane,2008,10,21,2008-10-21,25.6,0,14.8,0,8.1 m,4.9,26,7.4,26,6.2,26,5.1,26,6.2,26,6,25,6.3,26,6,25,5.6,26,2024-06-16,-27.4808,153.0389,1020.3,0,27.1,42,0,0,46,26,89.8,26,15.1,12.8,26,0
040913,Brisbane,2008,10,22,2008-10-22,25.8,0,16.5,0,8.1 m,2.6,26,6.6,26,4.6,26,4.5,26,5.7,26,6.1,25,4.7,26,6.1,25,4.8,26,2024-06-16,-27.4808,153.0389,1015.2,0,19.8,42,6.6,0,44.9,26,79.4,26,14.9,14,26,0
040913,Brisbane,2008,10,23,2008-10-23,23,0,10.6,0,8.1 m,2.7,26,9.2,26,6,26,5.6,26,7.3,26,6,25,6.1,26,6,25,6.4,26,2024-06-16,-27.4808,153.0389,1018.8,0,29.4,42,0,0,23.9,26,52.5,26,6.7,16.5,26,0
040913,Brisbane,2008,10,24,2008-10-24,24.3,0,12.3,0,8.1 m,3.4,26,8.1,26,5.8,26,5.3,26,6.7,26,5.7,25,6,26,5.7,25,5.9,26,2024-06-16,-27.4808,153.0389,1021.2,0,27.3,42,0,0,33.9,26,72.1,26,10.3,15,26,0
040913,Brisbane,2008,10,25,2008-10-25,23.8,0,14.5,0,8.1 m,2.8,26,6.6,26,4.7,26,4.4,26,5.6,26,5.1,25,4.8,26,5.1,25,4.8,26,2024-06-16,-27.4808,153.0389,1019.4,0,21.5,42,0,0,44.1,26,78.8,26,13,12.6,26,0
040913,Brisbane,2008,10,26,2008-10-26,25.2,0,14.2,0,8.1 m,5.4,26,7.2,26,6.3,26,5,26,6,26,6.5,25,6.5,26,6.5,25,5.5,26,2024-06-16,-27.4808,153.0389,1020.7,0,27.8,42,0,0,48.1,26,95.2,26,15.4,11.8,26,0
040913,Brisbane,2008,10,27,2008-10-27,24.1,0,13.4,0,8.1 m,4.4,26,7.4,26,5.9,26,5,26,6.2,26,5.3,25,6.1,26,5.3,25,5.5,26,2024-06-16,-27.4808,153.0389,1023.1,0,27.1,42,0,0,43,26,84,26,12.9,12.6,26,0
040913,Brisbane,2008,10,28,2008-10-28,25.6,0,13.9,0,8.1 m,5.6,26,8,26,6.8,26,5.4,26,6.6,26,6,25,7,26,6,25,6,26,2024-06-16,-27.4808,153.0389,1022.3,0,29.8,42,0,0,43.6,26,90.1,26,14.3,13.2,26,0
040913,Brisbane,2008,10,29,2008-10-29,25.9,0,14.6,0,8.1 m,5.3,26,7.6,26,6.5,26,5.3,26,6.4,26,5.9,25,6.6,26,5.9,25,5.8,26,2024-06-16,-27.4808,153.0389,1021.3,0,28.2,42,0,0,45.5,26,91.5,26,15.2,13,26,0
040913,Brisbane,2008,10,30,2008-10-30,26.9,25,16.9,0,8.1 m,5,26,7.9,26,6.5,26,5.4,26,6.6,26,5.5,25,6.7,26,5.5,25,5.8,26,2024-06-16,-27.4808,153.0389,1023.4,0,27.4,42,0.4,0,46.3,26,85.2,26,16.4,14.2,26,0
040913,Brisbane,2008,10,31,2008-10-31,27.9,0,14.9,25,8.1 m,6.5,26,7.6,26,7.1,26,5.5,26,6.4,26,7.2,25,7.3,26,7.2,25,6,26,2024-06-16,-27.4808,153.0389,1020.8,0,29.4,42,0,25,48.2,26,100,26,18.1,12.9,26,0
040913,Brisbane,2008,11,1,2008-11-01,30.5,0,18.7,0,8.1 m,3.9,26,8.9,26,6.4,26,5.9,26,7.5,26,7.6,25,6.6,26,7.6,25,7.2,26,2024-06-16,-27.4808,153.0389,1017.9,0,25.7,42,0,0,38.7,26,78.4,26,16.9,19.9,26,0
040913,Brisbane,2008,11,2,2008-11-02,24.5,0,20.3,0,8.1 m,1.4,26,4,26,2.7,26,2.7,26,3.5,26,3.7,25,2.7,26,3.7,25,3,26,2024-06-16,-27.4808,153.0389,1023.3,0,8.8,42,0,0,64.7,26,83.6,26,19.9,9,26,0
040913,Brisbane,2008,11,3,2008-11-03,27.8,0,18.6,0,8.1 m,0.9,26,4.7,26,2.8,26,3.1,26,4.2,26,2.2,25,2.8,26,2.2,25,3.8,26,2024-06-16,-27.4808,153.0389,1018.4,0,8.5,42,0.2,0,50.9,26,88.7,26,19,13.6,26,0
040913,Brisbane,2008,11,4,2008-11-04,31.5,0,20,0,8.1 m,5.7,26,7.9,26,6.8,26,5.6,26,6.7,26,7.4,25,6.9,26,7.4,25,6.6,26,2024-06-16,-27.4808,153.0389,1011.3,0,25.4,42,2.8,0,49.3,26,97.6,26,22.8,16.4,26,0
040913,Brisbane,2008,11,5,2008-11-05,24.5,0,19.5,0,8.1 m,0.7,26,3.1,26,1.9,26,2.2,26,2.9,26,3.6,25,1.9,26,3.6,25,2.6,26,2024-06-16,-27.4808,153.0389,1016.3,0,6,42,0,0,65.1,26,88.3,26,20,8.5,26,0
040913,Brisbane,2008,11,6,2008-11-06,31,0,19.2,0,8.1 m,6.2,26,8.3,26,7.2,26,5.9,26,7,26,4.5,25,7.4,26,4.5,25,6.9,26,2024-06-16,-27.4808,153.0389,1012.4,0,27.7,42,23.6,0,48.3,26,97.6,26,21.7,16.2,26,0
040913,Brisbane,2008,11,7,2008-11-07,31.3,0,19.1,0,8.1 m,6.8,26,8.3,26,7.5,26,6,26,7,26,6.5,25,7.7,26,6.5,25,6.9,26,2024-06-16,-27.4808,153.0389,1013.4,0,28.5,42,0,0,49.7,26,100,26,22.7,15.6,26,0
040913,Brisbane,2008,11,8,2008-11-08,30.5,0,22.9,0,8.1 m,2.5,26,6.5,26,4.5,26,4.2,26,5.4,26,5.8,25,4.6,26,5.8,25,5,26,2024-06-16,-27.4808,153.0389,1010,0,14.5,42,0,0,52.2,26,81.7,26,22.8,16.3,26,0
040913,Brisbane,2008,11,9,2008-11-09,24,0,20.5,0,8.1 m,0.8,26,4.6,26,2.7,26,2.9,26,3.9,26,3.8,25,2.7,26,3.8,25,3.2,26,2024-06-16,-27.4808,153.0389,1013.9,0,8.4,42,8.6,0,59.3,26,73.4,26,17.7,10.6,26,0
040913,Brisbane,2008,11,10,2008-11-10,27.4,0,16.9,0,8.1 m,2.7,26,7.6,26,5.1,26,5.1,26,6.5,26,6.6,25,5.2,26,6.6,25,6,26,2024-06-16,-27.4808,153.0389,1019.2,0,21.6,42,0,0,40,26,75.9,26,14.6,16.6,26,0
040913,Brisbane,2008,11,11,2008-11-11,26.2,0,17.9,0,8.1 m,4.3,26,7.2,26,5.7,26,5,26,6,26,5.4,25,5.9,26,5.4,25,5.8,26,2024-06-16,-27.4808,153.0389,1017,0,23.9,42,0,0,50.3,26,83.4,26,17.1,13,26,0
040913,Brisbane,2008,11,12,2008-11-12,26.7,0,17.7,0,8.1 m,3.8,26,6.5,26,5.2,26,4.6,26,5.6,26,4.1,25,5.3,26,4.1,25,5.4,26,2024-06-16,-27.4808,153.0389,1016.1,0,21.1,42,0.4,0,50.8,26,87.9,26,17.8,12.8,26,0
040913,Brisbane,2008,11,13,2008-11-13,27.5,0,19.2,0,8.1 m,5.5,26,5.8,26,5.7,26,4.4,26,5,26,4.8,25,5.8,26,4.8,25,5,26,2024-06-16,-27.4808,153.0389,1017.7,0,21.9,42,8.8,0,62.9,26,100,26,23.1,9.4,26,0
040913,Brisbane,2008,11,14,2008-11-14,27.6,0,19.6,0,8.1 m,6.1,26,6.2,26,6.2,26,4.7,26,5.3,26,6.6,25,6.3,26,6.6,25,5.2,26,2024-06-16,-27.4808,153.0389,1018,0,23.9,42,1,0,63.6,26,100,26,23.5,9.3,26,0
040913,Brisbane,2008,11,15,2008-11-15,30,0,19.5,0,8.1 m,5.4,26,8.3,26,6.9,26,5.8,26,7,26,5.5,25,7,26,5.5,25,6.7,26,2024-06-16,-27.4808,153.0389,1016.2,0,26.8,42,0.2,0,47.4,26,88.7,26,20.1,16.3,26,0
040913,Brisbane,2008,11,16,2008-11-16,31.9,0,21,0,8.1 m,5.6,26,8.3,26,6.9,26,5.8,26,7,26,8.1,25,7.1,26,8.1,25,6.8,26,2024-06-16,-27.4808,153.0389,1012.6,0,25.5,42,0,0,48.6,26,92.5,26,23,17.5,26,0
040913,Brisbane,2008,11,17,2008-11-17,21.7,0,19.6,0,8.1 m,0.6,26,1.8,26,1.2,26,1.8,26,2.4,26,2.7,25,1.2,26,2.7,25,1.9,26,2024-06-16,-27.4808,153.0389,1016.6,0,3.5,42,31.8,0,72.1,26,82,26,18.7,6.4,26,0
040913,Brisbane,2008,11,18,2008-11-18,22.1,0,17,0,8.1 m,0.7,26,1.4,26,1,26,1.5,26,1.9,26,1.8,25,1,26,1.8,25,1.8,26,2024-06-16,-27.4808,153.0389,1016.8,0,3.2,42,14.6,0,71.5,26,98.1,26,19,5.6,26,0
040913,Brisbane,2008,11,19,2008-11-19,28.7,0,18.2,0,8.1 m,4.5,26,5.7,26,5.1,26,4.2,26,5,26,4.6,25,5.2,26,4.6,25,5,26,2024-06-16,-27.4808,153.0389,1013,0,19.4,42,77.2,0,56.4,26,100,26,22.2,11.6,26,0
040913,Brisbane,2008,11,20,2008-11-20,29.2,0,18.4,0,8.1 m,5.1,26,7.4,26,6.2,26,5.3,26,6.3,26,6,25,6.4,26,6,25,6.2,26,2024-06-16,-27.4808,153.0389,1007.4,0,24.5,42,79.4,0,49.6,26,95,26,20.1,14.5,26,0
040913,Brisbane,2008,11,21,2008-11-21,32.7,0,18.5,0,8.1 m,6.8,26,8.8,26,7.8,26,6.4,26,7.6,26,7.3,25,8.1,26,7.3,25,7.5,26,2024-06-16,-27.4808,153.0389,1004.1,0,29.6,42,28.8,0,44.9,26,100,26,22.2,18.2,26,0
040913,Brisbane,2008,11,22,2008-11-22,32.1,0,23,0,8.1 m,1.5,26,10,26,5.7,26,6.1,26,8.1,26,8.8,25,5.8,26,8.8,25,7.4,26,2024-06-16,-27.4808,153.0389,997.8,0,21.1,42,0.2,0,33,26,56.3,26,15.8,26.2,26,0
